Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
06.01.2009 07:40:00,998.38,-16.97,256.31,-18.57,87.2,1.61,1.4,0.21,0.87,1.4,1356.85,0.71,1.0,219.3
06.01.2009 07:50:00,998.43,-17.02,256.26,-18.61,87.3,1.6,1.4,0.2,0.87,1.4,1357.19,0.62,1.0,223.3
06.01.2009 08:00:00,998.34,-16.92,256.36,-18.4,88.1,1.61,1.42,0.19,0.89,1.43,1356.53,1.01,1.75,3.41
06.01.2009 08:10:00,998.35,-16.26,257.02,-17.6,89.3,1.71,1.52,0.18,0.95,1.53,1353.0,1.27,1.75,350.6
06.01.2009 08:20:00,998.37,-16.09,257.19,-17.52,88.6,1.73,1.53,0.2,0.96,1.54,1352.13,1.15,1.75,350.7
06.01.2009 08:30:00,998.46,-16.02,257.25,-17.49,88.3,1.74,1.54,0.2,0.96,1.54,1351.88,0.79,1.63,16.38
06.01.2009 08:40:00,998.46,-15.98,257.29,-17.49,88.0,1.75,1.54,0.21,0.96,1.54,1351.67,0.45,0.88,9.12
06.01.2009 08:50:00,998.47,-15.9,257.37,-17.44,87.8,1.76,1.55,0.21,0.96,1.55,1351.25,0.5,0.88,18.19
06.01.2009 09:00:00,998.35,-15.71,257.57,-17.25,87.8,1.79,1.57,0.22,0.98,1.57,1350.08,0.44,1.0,192.0
06.01.2009 09:10:00,998.44,-15.69,257.59,-17.37,86.8,1.79,1.55,0.24,0.97,1.56,1350.11,0.58,1.0,224.1
06.01.2009 09:20:00,998.46,-15.53,257.74,-17.2,86.9,1.82,1.58,0.24,0.98,1.58,1349.29,0.51,1.0,192.1
06.01.2009 09:30:00,998.37,-15.07,258.21,-16.81,86.4,1.89,1.63,0.26,1.02,1.63,1346.73,0.77,1.88,14.04
06.01.2009 09:40:00,998.34,-15.25,258.03,-17.06,85.9,1.86,1.6,0.26,1.0,1.6,1347.65,2.01,3.13,18.19
06.01.2009 09:50:00,998.42,-15.43,257.85,-17.07,87.1,1.83,1.59,0.24,0.99,1.6,1348.7,1.57,2.5,27.66
06.01.2009 10:00:00,998.46,-15.23,258.04,-16.85,87.3,1.86,1.63,0.24,1.01,1.63,1347.7,1.63,2.38,24.18
06.01.2009 10:10:00,998.49,-15.11,258.16,-16.78,86.9,1.88,1.63,0.25,1.02,1.64,1347.1,1.16,2.13,26.08
06.01.2009 10:20:00,998.46,-15.12,258.15,-16.85,86.5,1.88,1.63,0.25,1.01,1.63,1347.12,1.73,2.88,7.15
06.01.2009 10:30:00,998.46,-15.06,258.21,-16.87,85.9,1.89,1.62,0.27,1.01,1.62,1346.81,1.71,3.0,19.62
06.01.2009 10:40:00,998.49,-15.04,258.23,-16.96,85.1,1.89,1.61,0.28,1.0,1.61,1346.75,1.72,2.63,355.1
06.01.2009 10:50:00,998.44,-15.14,258.14,-17.11,84.7,1.88,1.59,0.29,0.99,1.59,1347.22,1.84,2.88,13.03
06.01.2009 11:00:00,998.29,-15.05,258.24,-17.04,84.6,1.89,1.6,0.29,1.0,1.6,1346.54,1.67,2.38,19.66
06.01.2009 11:10:00,998.17,-14.71,258.59,-16.83,83.7,1.94,1.63,0.32,1.01,1.63,1344.59,2.09,3.0,20.25
06.01.2009 11:20:00,998.21,-14.75,258.54,-16.98,82.9,1.94,1.61,0.33,1.0,1.61,1344.86,2.57,3.5,24.4
06.01.2009 11:30:00,998.11,-14.72,258.58,-17.03,82.4,1.94,1.6,0.34,1.0,1.6,1344.57,3.04,3.75,27.37
06.01.2009 11:40:00,998.03,-14.62,258.69,-16.91,82.5,1.96,1.62,0.34,1.01,1.62,1343.94,2.44,3.25,25.76
06.01.2009 11:50:00,997.92,-14.46,258.85,-16.87,81.7,1.98,1.62,0.36,1.01,1.62,1342.96,2.81,4.0,30.3
06.01.2009 12:00:00,997.79,-14.52,258.8,-17.02,81.1,1.97,1.6,0.37,1.0,1.61,1343.1,3.42,4.5,23.73
06.01.2009 12:10:00,997.73,-14.46,258.87,-16.97,81.0,1.98,1.61,0.38,1.0,1.61,1342.7,2.15,3.13,15.21
06.01.2009 12:20:00,997.6,-14.08,259.26,-16.72,80.2,2.05,1.64,0.41,1.02,1.65,1340.54,1.06,1.63,31.38
06.01.2009 12:30:00,997.46,-13.56,259.79,-16.47,78.5,2.14,1.68,0.46,1.05,1.68,1337.65,1.43,2.0,13.46
06.01.2009 12:40:00,997.24,-13.18,260.19,-16.36,76.8,2.21,1.69,0.51,1.06,1.7,1335.39,1.13,1.63,30.07
06.01.2009 12:50:00,997.14,-12.42,260.95,-15.84,75.4,2.35,1.77,0.58,1.1,1.77,1331.33,0.58,1.13,320.1
06.01.2009 13:00:00,997.02,-10.97,262.41,-15.17,70.9,2.64,1.87,0.77,1.17,1.88,1323.75,0.99,1.75,148.9
06.01.2009 13:10:00,996.89,-10.88,262.51,-15.71,67.31,2.66,1.79,0.87,1.12,1.79,1323.17,0.94,1.63,31.63
06.01.2009 13:20:00,996.8,-11.45,261.95,-16.02,68.63,2.54,1.74,0.8,1.09,1.75,1325.96,0.95,1.75,5.07
06.01.2009 13:30:00,996.63,-11.09,262.32,-15.74,68.25,2.61,1.78,0.83,1.11,1.79,1323.9,1.1,2.0,19.56
06.01.2009 13:40:00,996.52,-11.07,262.35,-15.77,68.0,2.62,1.78,0.84,1.11,1.79,1323.65,1.1,2.0,30.78
06.01.2009 13:50:00,996.43,-11.33,262.1,-15.85,68.97,2.56,1.77,0.8,1.1,1.77,1324.84,1.67,2.5,29.8
06.01.2009 14:00:00,996.32,-11.9,261.54,-16.1,70.7,2.45,1.73,0.72,1.08,1.74,1327.61,1.75,3.13,34.7
06.01.2009 14:10:00,996.37,-12.43,261.0,-16.28,72.7,2.34,1.7,0.64,1.06,1.71,1330.39,1.74,2.38,25.81
06.01.2009 14:20:00,996.37,-12.47,260.96,-16.13,73.9,2.34,1.73,0.61,1.08,1.73,1330.58,1.61,2.5,26.04
06.01.2009 14:30:00,996.31,-12.27,261.17,-15.92,74.0,2.38,1.76,0.62,1.1,1.76,1329.47,1.9,3.0,32.44
06.01.2009 14:40:00,996.36,-12.19,261.24,-15.9,73.6,2.39,1.76,0.63,1.1,1.77,1329.12,1.87,3.0,16.61
06.01.2009 14:50:00,996.33,-11.96,261.47,-15.75,73.2,2.44,1.78,0.65,1.11,1.79,1327.9,1.62,2.5,6.49
06.01.2009 15:00:00,996.27,-12.05,261.39,-15.83,73.2,2.42,1.77,0.65,1.11,1.78,1328.29,1.87,2.38,18.27
06.01.2009 15:10:00,996.26,-12.66,260.78,-16.09,75.3,2.3,1.73,0.57,1.08,1.74,1331.39,2.05,2.63,20.35
06.01.2009 15:20:00,996.36,-13.09,260.34,-16.18,77.4,2.22,1.72,0.5,1.07,1.73,1333.74,1.65,2.5,25.66
06.01.2009 15:30:00,996.38,-13.26,260.17,-16.16,78.6,2.19,1.72,0.47,1.08,1.73,1334.64,1.47,2.0,11.95
06.01.2009 15:40:00,996.31,-13.28,260.16,-16.16,78.7,2.19,1.72,0.47,1.08,1.73,1334.64,1.1,2.5,9.58
06.01.2009 15:50:00,996.25,-13.28,260.16,-16.19,78.5,2.19,1.72,0.47,1.07,1.72,1334.57,0.68,1.63,5.66
06.01.2009 16:00:00,996.25,-13.52,259.92,-16.37,78.9,2.14,1.69,0.45,1.06,1.7,1335.82,0.99,1.38,340.8
06.01.2009 16:10:00,996.25,-14.05,259.39,-16.65,80.5,2.05,1.65,0.4,1.03,1.66,1338.57,1.04,1.38,324.4
06.01.2009 16:20:00,996.22,-14.4,259.04,-16.76,82.1,1.99,1.64,0.36,1.02,1.64,1340.35,0.95,1.5,341.1
06.01.2009 16:30:00,996.25,-14.62,258.82,-16.83,83.1,1.96,1.63,0.33,1.02,1.63,1341.54,0.33,0.75,47.89
06.01.2009 16:40:00,996.24,-14.94,258.5,-17.1,83.4,1.91,1.59,0.32,0.99,1.6,1343.2,0.98,1.5,350.9
06.01.2009 16:50:00,996.19,-14.88,258.56,-16.79,85.2,1.92,1.63,0.28,1.02,1.64,1342.81,1.27,1.5,335.6
06.01.2009 17:00:00,996.14,-14.88,258.57,-16.79,85.2,1.92,1.63,0.28,1.02,1.64,1342.73,0.63,1.25,298.1
06.01.2009 17:10:00,996.07,-15.59,257.86,-17.69,83.7,1.81,1.51,0.29,0.94,1.52,1346.4,0.97,2.25,245.5
06.01.2009 17:20:00,996.01,-15.97,257.48,-17.92,84.8,1.75,1.48,0.27,0.93,1.49,1348.33,0.68,1.13,8.72
06.01.2009 17:30:00,996.08,-15.92,257.53,-17.69,86.1,1.76,1.51,0.24,0.95,1.52,1348.15,0.5,0.88,47.57
06.01.2009 17:40:00,995.97,-16.15,257.31,-17.91,86.1,1.72,1.48,0.24,0.93,1.49,1349.21,1.25,2.38,264.1
06.01.2009 17:50:00,995.95,-16.11,257.35,-17.82,86.5,1.73,1.5,0.23,0.93,1.5,1348.97,0.97,2.25,300.3
06.01.2009 18:00:00,995.91,-16.49,256.97,-18.34,85.4,1.67,1.43,0.24,0.89,1.44,1350.95,2.72,3.38,249.7
06.01.2009 18:10:00,995.93,-16.56,256.9,-18.36,85.8,1.66,1.43,0.24,0.89,1.43,1351.34,1.54,2.5,227.5
06.01.2009 18:20:00,995.88,-16.61,256.85,-18.41,85.8,1.66,1.42,0.24,0.89,1.43,1351.55,1.96,2.5,250.7
06.01.2009 18:30:00,995.88,-16.75,256.71,-18.61,85.3,1.64,1.4,0.24,0.87,1.4,1352.29,1.74,2.25,235.5
06.01.2009 18:40:00,995.86,-16.93,256.53,-18.84,84.9,1.61,1.37,0.24,0.86,1.38,1353.23,1.72,2.38,231.3
06.01.2009 18:50:00,995.79,-17.07,256.4,-18.94,85.2,1.59,1.36,0.24,0.85,1.36,1353.89,1.65,2.13,229.4
06.01.2009 19:00:00,995.74,-17.21,256.26,-19.01,85.7,1.58,1.35,0.23,0.84,1.36,1354.55,0.9,1.88,225.3
06.01.2009 19:10:00,995.64,-17.4,256.08,-19.2,85.7,1.55,1.33,0.22,0.83,1.33,1355.44,1.44,2.0,227.7
06.01.2009 19:20:00,995.59,-17.58,255.9,-19.4,85.5,1.53,1.31,0.22,0.82,1.31,1356.34,1.4,2.0,228.2
06.01.2009 19:30:00,995.51,-17.79,255.7,-19.61,85.5,1.5,1.28,0.22,0.8,1.29,1357.36,1.54,1.88,224.1
06.01.2009 19:40:00,995.48,-17.99,255.5,-19.82,85.4,1.47,1.26,0.22,0.79,1.26,1358.39,1.6,2.0,211.2
06.01.2009 19:50:00,995.5,-18.18,255.31,-20.02,85.3,1.45,1.24,0.21,0.77,1.24,1359.44,1.32,2.38,234.1
06.01.2009 20:00:00,995.54,-18.35,255.14,-20.16,85.5,1.43,1.22,0.21,0.76,1.23,1360.41,0.62,1.0,224.9
06.01.2009 20:10:00,995.52,-18.32,255.17,-19.96,86.8,1.43,1.24,0.19,0.78,1.25,1360.21,0.29,0.75,42.02
06.01.2009 20:20:00,995.48,-17.83,255.66,-19.43,87.1,1.49,1.3,0.19,0.81,1.31,1357.52,0.52,0.88,140.2
06.01.2009 20:30:00,995.47,-18.25,255.24,-20.1,85.2,1.44,1.23,0.21,0.77,1.23,1359.78,0.43,0.88,236.4
06.01.2009 20:40:00,995.41,-18.37,255.13,-20.1,86.1,1.43,1.23,0.2,0.77,1.23,1360.34,0.23,0.5,71.5
06.01.2009 20:50:00,995.39,-18.5,255.0,-20.24,86.0,1.41,1.21,0.2,0.76,1.22,1361.01,0.2,0.63,93.6
06.01.2009 21:00:00,995.5,-18.62,254.87,-20.34,86.1,1.4,1.2,0.19,0.75,1.21,1361.81,0.35,1.0,186.9
06.01.2009 21:10:00,995.55,-18.88,254.6,-20.64,85.8,1.37,1.17,0.19,0.73,1.18,1363.29,0.61,1.13,226.3
06.01.2009 21:20:00,995.52,-18.89,254.6,-20.62,86.0,1.36,1.17,0.19,0.73,1.18,1363.29,0.55,1.25,59.17
06.01.2009 21:30:00,995.4,-19.17,254.33,-21.07,84.7,1.33,1.13,0.2,0.71,1.13,1364.65,1.65,2.88,223.2
06.01.2009 21:40:00,995.28,-19.47,254.03,-21.38,84.6,1.3,1.1,0.2,0.69,1.1,1366.13,1.07,1.75,220.6
06.01.2009 21:50:00,995.26,-19.38,254.13,-21.23,85.1,1.31,1.11,0.19,0.7,1.12,1365.6,0.25,0.88,223.3
06.01.2009 22:00:00,995.23,-19.39,254.12,-21.34,84.3,1.31,1.1,0.21,0.69,1.11,1365.62,0.6,2.0,205.8
06.01.2009 22:10:00,995.07,-19.88,253.64,-21.93,83.5,1.25,1.05,0.21,0.65,1.05,1368.07,1.37,2.25,204.1
06.01.2009 22:20:00,994.95,-20.34,253.19,-22.35,83.7,1.2,1.01,0.2,0.63,1.01,1370.41,0.43,0.88,193.9
06.01.2009 22:30:00,994.88,-20.67,252.86,-22.59,84.4,1.17,0.99,0.18,0.62,0.99,1372.12,1.01,1.5,165.7
06.01.2009 22:40:00,994.81,-20.84,252.7,-22.63,85.3,1.15,0.98,0.17,0.61,0.99,1372.95,0.68,1.38,188.7
06.01.2009 22:50:00,994.76,-20.86,252.68,-22.61,85.6,1.15,0.98,0.17,0.62,0.99,1373.0,0.42,0.88,208.5
06.01.2009 23:00:00,994.67,-20.85,252.7,-22.62,85.5,1.15,0.98,0.17,0.62,0.99,1372.81,0.69,1.13,184.8
06.01.2009 23:10:00,994.74,-21.08,252.46,-22.9,85.1,1.13,0.96,0.17,0.6,0.96,1374.18,0.32,0.75,204.6
06.01.2009 23:20:00,994.66,-21.07,252.48,-22.83,85.5,1.13,0.96,0.16,0.6,0.97,1374.01,0.69,1.13,145.1
06.01.2009 23:30:00,994.6,-20.51,253.04,-22.14,86.6,1.19,1.03,0.16,0.64,1.03,1370.84,0.58,1.5,158.2
06.01.2009 23:40:00,994.65,-20.48,253.07,-22.28,85.3,1.19,1.01,0.17,0.63,1.02,1370.77,0.73,1.25,177.6
06.01.2009 23:50:00,994.55,-20.75,252.8,-22.61,84.8,1.16,0.98,0.18,0.62,0.99,1372.11,0.76,1.5,188.7
07.01.2009 00:00:00,994.51,-21.09,252.47,-23.01,84.3,1.13,0.95,0.18,0.59,0.95,1373.91,0.48,1.0,168.4
07.01.2009 00:10:00,994.43,-21.31,252.25,-23.23,84.3,1.1,0.93,0.17,0.58,0.94,1375.02,0.39,0.88,205.6
07.01.2009 00:20:00,994.29,-20.97,252.6,-22.74,85.5,1.14,0.97,0.17,0.61,0.98,1372.94,0.56,1.0,211.6
07.01.2009 00:30:00,994.17,-20.48,253.1,-22.18,86.1,1.19,1.02,0.17,0.64,1.03,1370.09,0.56,1.13,179.4
07.01.2009 00:40:00,994.16,-20.26,253.32,-22.01,85.7,1.21,1.04,0.17,0.65,1.04,1368.88,0.53,1.0,159.2
07.01.2009 00:50:00,994.09,-21.17,252.42,-23.22,83.3,1.12,0.93,0.19,0.58,0.94,1373.78,1.1,1.5,210.2
07.01.2009 01:00:00,994.14,-21.56,252.02,-23.54,83.8,1.08,0.91,0.18,0.57,0.91,1376.0,0.68,1.25,173.3
07.01.2009 01:10:00,994.12,-21.65,251.93,-23.6,84.0,1.07,0.9,0.17,0.56,0.91,1376.46,0.66,1.13,203.5
07.01.2009 01:20:00,994.03,-21.49,252.1,-23.38,84.5,1.09,0.92,0.17,0.58,0.92,1375.46,0.81,1.25,204.2
07.01.2009 01:30:00,994.11,-21.46,252.13,-23.41,84.0,1.09,0.92,0.17,0.57,0.92,1375.4,0.34,0.88,181.9
07.01.2009 01:40:00,994.06,-21.57,252.02,-23.52,84.0,1.08,0.91,0.17,0.57,0.91,1375.94,0.24,0.63,177.8
07.01.2009 01:50:00,993.96,-21.24,252.36,-22.99,85.6,1.11,0.95,0.16,0.6,0.96,1373.98,0.24,1.0,335.7
07.01.2009 02:00:00,993.87,-20.99,252.61,-22.73,85.7,1.14,0.97,0.16,0.61,0.98,1372.47,0.38,1.13,196.9
07.01.2009 02:10:00,993.9,-20.94,252.66,-22.69,85.6,1.14,0.98,0.16,0.61,0.98,1372.25,0.36,0.75,213.2
07.01.2009 02:20:00,993.97,-20.9,252.7,-22.67,85.5,1.15,0.98,0.17,0.61,0.99,1372.12,0.5,0.75,166.4
07.01.2009 02:30:00,993.87,-21.32,252.28,-23.33,83.6,1.1,0.92,0.18,0.58,0.93,1374.3,0.74,1.5,184.6
07.01.2009 02:40:00,993.84,-22.07,251.53,-24.17,82.8,1.03,0.86,0.18,0.54,0.86,1378.39,0.77,1.38,159.6
07.01.2009 02:50:00,993.77,-22.55,251.06,-24.63,82.9,0.99,0.82,0.17,0.51,0.83,1380.96,1.16,2.25,184.5
07.01.2009 03:00:00,993.75,-22.76,250.85,-24.8,83.2,0.97,0.81,0.16,0.51,0.81,1382.1,1.83,2.75,154.1
07.01.2009 03:10:00,993.67,-23.01,250.6,-25.01,83.4,0.95,0.79,0.16,0.5,0.8,1383.38,0.8,1.5,137.6
07.01.2009 03:20:00,993.67,-22.91,250.71,-24.85,83.9,0.96,0.8,0.15,0.5,0.81,1382.81,0.61,1.25,106.8
07.01.2009 03:30:00,993.56,-22.64,250.98,-24.49,84.6,0.98,0.83,0.15,0.52,0.84,1381.15,0.96,2.13,114.8
07.01.2009 03:40:00,993.4,-22.38,251.26,-24.3,84.1,1.0,0.84,0.16,0.53,0.85,1379.49,0.77,1.75,172.0
07.01.2009 03:50:00,993.33,-22.22,251.42,-24.16,84.0,1.02,0.86,0.16,0.54,0.86,1378.51,0.81,1.38,205.5
07.01.2009 04:00:00,993.36,-22.39,251.25,-24.39,83.5,1.0,0.84,0.17,0.52,0.84,1379.5,1.1,2.13,181.6
07.01.2009 04:10:00,993.28,-22.1,251.54,-24.04,84.0,1.03,0.87,0.16,0.54,0.87,1377.78,1.34,2.63,177.4
07.01.2009 04:20:00,993.14,-21.8,251.86,-23.73,84.1,1.06,0.89,0.17,0.56,0.9,1375.93,0.94,1.75,150.1
07.01.2009 04:30:00,993.01,-22.25,251.41,-24.36,82.7,1.02,0.84,0.18,0.53,0.85,1378.25,1.35,1.63,196.4
07.01.2009 04:40:00,993.07,-22.49,251.17,-24.5,83.4,0.99,0.83,0.17,0.52,0.84,1379.65,0.71,1.75,192.7
07.01.2009 04:50:00,992.9,-22.31,251.36,-24.34,83.3,1.01,0.84,0.17,0.53,0.85,1378.42,0.84,1.88,188.8
07.01.2009 05:00:00,992.91,-22.42,251.25,-24.46,83.2,1.0,0.83,0.17,0.52,0.84,1379.04,0.7,1.5,81.7
07.01.2009 05:10:00,992.78,-22.31,251.37,-24.33,83.4,1.01,0.84,0.17,0.53,0.85,1378.25,0.79,1.63,188.0
07.01.2009 05:20:00,992.69,-22.47,251.22,-24.52,83.1,1.0,0.83,0.17,0.52,0.83,1379.02,0.7,1.25,174.4
07.01.2009 05:30:00,992.65,-22.26,251.43,-24.2,84.0,1.02,0.85,0.16,0.53,0.86,1377.79,0.68,1.38,140.4
07.01.2009 05:40:00,992.49,-21.93,251.77,-23.93,83.6,1.05,0.87,0.17,0.55,0.88,1375.75,1.21,1.88,182.8
07.01.2009 05:50:00,992.54,-22.31,251.39,-24.37,83.1,1.01,0.84,0.17,0.53,0.85,1377.92,0.48,1.63,149.9
07.01.2009 06:00:00,992.37,-22.13,251.58,-24.14,83.5,1.03,0.86,0.17,0.54,0.86,1376.69,0.81,2.0,180.9
07.01.2009 06:10:00,992.28,-22.49,251.23,-24.61,82.6,0.99,0.82,0.17,0.52,0.83,1378.56,0.78,1.38,187.1
07.01.2009 06:20:00,992.28,-22.41,251.31,-24.41,83.5,1.0,0.84,0.17,0.52,0.84,1378.11,0.45,0.88,142.7
07.01.2009 06:30:00,992.38,-22.41,251.3,-24.47,83.1,1.0,0.83,0.17,0.52,0.84,1378.25,0.48,1.13,230.2
07.01.2009 06:40:00,992.39,-21.93,251.78,-23.81,84.5,1.05,0.88,0.16,0.55,0.89,1375.61,0.54,1.63,145.2
07.01.2009 06:50:00,992.18,-21.46,252.27,-23.35,84.5,1.09,0.92,0.17,0.58,0.93,1372.73,0.87,2.0,167.6
07.01.2009 07:00:00,992.1,-21.42,252.31,-23.41,83.7,1.09,0.92,0.18,0.57,0.92,1372.4,0.83,1.13,191.3
07.01.2009 07:10:00,992.06,-21.84,251.89,-23.93,82.9,1.05,0.87,0.18,0.55,0.88,1374.66,1.11,1.63,201.4
07.01.2009 07:20:00,992.11,-22.2,251.53,-24.27,83.0,1.02,0.85,0.17,0.53,0.85,1376.72,0.88,1.5,184.7
07.01.2009 07:30:00,992.13,-22.3,251.43,-24.37,83.0,1.01,0.84,0.17,0.53,0.85,1377.3,0.66,1.38,130.6
07.01.2009 07:40:00,992.24,-22.55,251.17,-24.66,82.7,0.99,0.82,0.17,0.51,0.82,1378.84,0.67,1.13,173.9
07.01.2009 07:50:00,992.25,-22.63,251.09,-24.71,82.9,0.98,0.81,0.17,0.51,0.82,1379.29,0.35,0.75,196.3
07.01.2009 08:00:00,992.18,-22.5,251.22,-24.55,83.1,0.99,0.83,0.17,0.52,0.83,1378.47,0.67,1.25,182.5
07.01.2009 08:10:00,992.23,-22.54,251.18,-24.58,83.2,0.99,0.82,0.17,0.52,0.83,1378.76,0.54,1.38,204.6
07.01.2009 08:20:00,992.42,-21.68,252.03,-23.54,84.7,1.07,0.91,0.16,0.57,0.91,1374.27,0.73,1.5,138.9
07.01.2009 08:30:00,992.5,-21.43,252.27,-23.45,83.5,1.09,0.91,0.18,0.57,0.92,1373.01,0.69,1.5,47.72
07.01.2009 08:40:00,992.49,-21.17,252.53,-23.21,83.4,1.12,0.93,0.19,0.58,0.94,1371.57,0.47,1.13,180.9
07.01.2009 08:50:00,992.32,-21.16,252.56,-23.27,82.9,1.12,0.93,0.19,0.58,0.94,1371.28,0.63,1.0,197.9
07.01.2009 09:00:00,992.14,-21.17,252.56,-23.29,82.8,1.12,0.93,0.19,0.58,0.93,1371.09,0.79,1.38,198.2
07.01.2009 09:10:00,992.14,-20.85,252.88,-22.94,83.1,1.15,0.96,0.19,0.6,0.96,1369.34,0.82,1.63,181.2
07.01.2009 09:20:00,992.17,-21.35,252.38,-23.67,81.3,1.1,0.89,0.21,0.56,0.9,1372.13,1.66,2.25,141.4
07.01.2009 09:30:00,992.38,-22.14,251.57,-24.4,81.6,1.03,0.84,0.19,0.53,0.84,1376.77,0.97,2.0,138.2
07.01.2009 09:40:00,992.37,-22.1,251.61,-24.24,82.5,1.03,0.85,0.18,0.53,0.86,1376.53,1.41,2.0,195.9
07.01.2009 09:50:00,992.4,-21.44,252.27,-23.47,83.4,1.09,0.91,0.18,0.57,0.92,1372.93,0.89,2.0,200.4
07.01.2009 10:00:00,992.45,-20.34,253.37,-22.44,83.1,1.2,1.0,0.2,0.63,1.01,1366.98,0.79,1.38,211.9
07.01.2009 10:10:00,992.35,-19.55,254.17,-21.63,83.3,1.29,1.07,0.22,0.67,1.08,1362.54,1.19,2.25,208.4
07.01.2009 10:20:00,992.42,-18.44,255.27,-20.67,82.4,1.42,1.17,0.25,0.73,1.18,1356.65,1.15,2.25,177.3
07.01.2009 10:30:00,992.44,-18.77,254.94,-21.13,81.4,1.38,1.12,0.26,0.7,1.13,1358.46,0.7,1.63,172.7
07.01.2009 10:40:00,992.52,-18.87,254.84,-21.31,80.8,1.37,1.1,0.26,0.69,1.11,1359.12,1.01,1.88,181.9
07.01.2009 10:50:00,992.47,-19.04,254.67,-21.44,81.1,1.35,1.09,0.25,0.68,1.1,1359.96,0.89,1.75,189.7
07.01.2009 11:00:00,992.41,-18.71,255.01,-21.02,81.8,1.39,1.13,0.25,0.71,1.14,1358.1,0.73,1.5,216.9
07.01.2009 11:10:00,992.32,-18.64,255.08,-20.95,81.8,1.39,1.14,0.25,0.72,1.15,1357.6,1.05,2.0,172.1
07.01.2009 11:20:00,992.3,-18.05,255.67,-20.16,83.3,1.47,1.22,0.24,0.77,1.23,1354.39,0.93,2.5,106.0
07.01.2009 11:30:00,992.14,-17.65,256.09,-19.74,83.5,1.52,1.27,0.25,0.79,1.28,1352.03,1.19,2.5,162.5
07.01.2009 11:40:00,992.02,-17.27,256.48,-19.43,83.1,1.57,1.3,0.26,0.82,1.31,1349.84,1.01,1.5,213.6
07.01.2009 11:50:00,992.02,-17.12,256.63,-19.35,82.6,1.59,1.31,0.28,0.82,1.32,1349.04,1.0,1.88,185.2
07.01.2009 12:00:00,992.05,-16.5,257.25,-18.64,83.3,1.67,1.39,0.28,0.87,1.41,1345.78,0.56,1.13,183.3
07.01.2009 12:10:00,991.76,-15.86,257.91,-18.02,83.3,1.77,1.47,0.29,0.92,1.48,1342.0,0.52,1.38,209.7
07.01.2009 12:20:00,991.72,-15.58,258.19,-17.74,83.3,1.81,1.51,0.3,0.95,1.52,1340.47,0.67,2.13,124.0
07.01.2009 12:30:00,991.62,-15.32,258.46,-17.46,83.5,1.85,1.54,0.3,0.97,1.56,1338.96,0.89,1.5,196.4
07.01.2009 12:40:00,991.71,-15.04,258.74,-17.14,83.8,1.89,1.58,0.31,0.99,1.6,1337.61,1.1,2.25,189.7
07.01.2009 12:50:00,991.65,-14.86,258.92,-16.95,83.9,1.92,1.61,0.31,1.01,1.62,1336.59,0.88,1.88,228.7
07.01.2009 13:00:00,991.6,-14.39,259.4,-16.39,84.6,2.0,1.69,0.31,1.06,1.7,1334.05,0.99,1.75,139.9
07.01.2009 13:10:00,991.56,-13.93,259.86,-15.91,84.8,2.07,1.76,0.32,1.1,1.77,1331.59,0.69,1.75,174.8
07.01.2009 13:20:00,991.52,-13.08,260.71,-14.99,85.4,2.22,1.9,0.32,1.19,1.92,1327.12,0.74,1.88,90.0
07.01.2009 13:30:00,991.58,-12.33,261.46,-14.44,84.1,2.36,1.99,0.38,1.25,2.0,1323.34,0.7,1.63,186.3
07.01.2009 13:40:00,991.62,-12.05,261.74,-14.46,82.1,2.42,1.99,0.43,1.25,2.0,1321.97,0.67,1.25,153.7
07.01.2009 13:50:00,991.58,-11.96,261.83,-14.43,81.7,2.44,1.99,0.45,1.25,2.01,1321.46,0.71,1.63,144.3
07.01.2009 14:00:00,991.58,-12.15,261.64,-14.63,81.6,2.4,1.96,0.44,1.23,1.97,1322.44,1.1,2.0,156.8
07.01.2009 14:10:00,991.5,-12.28,261.52,-14.45,83.7,2.37,1.99,0.39,1.25,2.0,1322.98,1.25,2.75,123.9
07.01.2009 14:20:00,991.58,-12.06,261.73,-13.98,85.5,2.42,2.07,0.35,1.3,2.08,1321.93,1.79,3.75,138.3
07.01.2009 14:30:00,991.69,-11.89,261.89,-13.81,85.5,2.45,2.09,0.36,1.31,2.11,1321.2,1.14,2.38,146.7
07.01.2009 14:40:00,991.75,-11.44,262.34,-13.21,86.6,2.54,2.2,0.34,1.38,2.22,1318.96,0.67,1.63,135.3
07.01.2009 14:50:00,991.92,-10.84,262.93,-12.61,86.7,2.67,2.31,0.35,1.45,2.33,1316.11,0.75,1.5,150.0
07.01.2009 15:00:00,991.85,-10.57,263.21,-12.38,86.4,2.72,2.35,0.37,1.48,2.37,1314.64,0.73,1.63,129.2
07.01.2009 15:10:00,991.93,-10.34,263.43,-12.21,86.0,2.77,2.39,0.39,1.5,2.41,1313.58,0.78,1.88,124.8
07.01.2009 15:20:00,991.98,-10.19,263.58,-12.11,85.7,2.81,2.41,0.4,1.51,2.43,1312.89,0.56,1.13,147.1
07.01.2009 15:30:00,992.14,-10.03,263.72,-12.04,85.1,2.84,2.42,0.42,1.52,2.44,1312.29,1.28,2.38,149.8
